Age,Purchase_Amount,Year,Month,Day,Country_Australia,Country_Brazil,Country_Canada,Country_France,Country_Germany,Country_India,Country_Japan,Country_Mexico,Country_UK,Country_USA,Payment_Method_Cash on Delivery,Payment_Method_Credit Card,Payment_Method_Debit Card,Payment_Method_Net Banking,Payment_Method_PayPal,Payment_Method_UPI,Product_Category_Label
53,954.43,2023,7,22,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,8
23,386.3,2023,4,27,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
49,195.1,2025,2,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7
31,474.67,2023,8,24,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4
23,22.36,2024,11,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3
57,828.73,2024,8,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8
36,848.99,2023,6,26,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4
50,75.48,2024,12,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5
56,133.36,2023,10,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
59,642.68,2024,9,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
29,760.23,2024,5,24,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8
34,614.13,2023,9,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3
53,126.43,2023,6,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7
59,954.26,2023,12,30,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5
34,775.49,2023,4,26,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6
38,361.32,2023,9,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6
27,29.45,2024,1,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8
58,604.77,2024,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
45,963.54,2024,2,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
65,244.08,2024,1,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8
30,290.68,2023,7,18,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8
54,447.48,2024,12,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
25,840.49,2024,2,16,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8
50,964.98,2025,1,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
21,819.03,2024,4,19,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
68,621.16,2025,1,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8
43,140.31,2025,1,19,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4
64,134.81,2024,7,12,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5
53,94.15,2024,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
30,917.42,2024,4,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
58,278.88,2024,4,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3
28,260.45,2024,12,28,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3
48,453.7,2025,2,22,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7
42,231.56,2024,12,26,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7
26,555.78,2024,2,17,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7
58,346.4,2023,11,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
60,766.5,2024,6,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4
27,137.32,2023,7,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3
47,226.93,2024,7,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4
68,405.74,2024,8,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
69,532.7,2024,5,31,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
39,71.07,2024,2,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
41,14.91,2023,6,21,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
40,386.89,2023,10,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8
21,466.78,2024,4,29,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
51,837.26,2024,5,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8
70,748.32,2024,4,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5
47,140.85,2023,9,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6
21,863.14,2025,3,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3
38,426.23,2024,8,23,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
58,686.21,2023,6,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
61,439.04,2023,6,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
18,344.41,2025,2,21,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3
36,913.58,2024,2,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
58,421.06,2023,12,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8
59,226.59,2023,9,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8
47,468.61,2024,10,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5
54,680.12,2024,2,20,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6
61,265.63,2024,3,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7
46,493.66,2023,7,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
39,194.99,2023,10,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
24,43.71,2024,8,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6
43,122.29,2023,8,21,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8
33,303.07,2023,5,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6
38,529.28,2024,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
45,346.58,2025,1,19,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6
54,706.03,2024,5,7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7
38,115.97,2024,11,12,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6
66,778.68,2023,8,13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
51,936.67,2024,7,18,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5
54,525.01,2025,1,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
44,507.5,2025,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
54,649.17,2024,4,14,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,8
19,436.66,2023,3,12,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4
50,800.43,2023,11,18,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2
64,833.91,2023,6,16,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5
40,692.76,2024,2,23,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
63,824.29,2023,7,25,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
39,941.79,2024,4,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7
69,97.47,2024,10,25,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4
45,833.99,2024,6,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7
66,407.32,2024,2,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4
70,958.11,2024,7,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
47,477.84,2024,7,15,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2
22,628.66,2023,12,22,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3
48,395.38,2023,8,19,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2
33,532.01,2023,10,29,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
48,402.35,2024,12,26,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7
49,728.73,2024,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8
63,840.82,2024,11,21,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4
41,117.59,2024,2,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5
36,412.24,2024,7,17,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6
21,919.54,2023,9,27,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
23,616.85,2023,11,25,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4
58,823.87,2024,6,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
69,982.47,2024,7,26,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
58,121.61,2024,8,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7
35,281.64,2024,1,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3
20,212.64,2024,7,25,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8
48,946.71,2025,2,18,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
48,731.52,2024,10,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
67,164.62,2024,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
50,699.74,2023,8,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
39,138.19,2025,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7
66,392.64,2024,5,16,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
26,667.49,2024,8,26,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3
32,385.11,2024,8,22,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5
21,880.34,2023,8,27,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6
29,415.41,2024,5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
38,338.13,2023,3,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6
66,84.03,2025,2,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7
20,891.03,2024,5,11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
61,644.34,2024,12,28,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
59,842.12,2023,9,25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3
25,949.01,2024,10,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7
50,548.57,2023,12,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7
38,594.77,2024,10,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6
54,268.41,2024,10,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
53,416.2,2024,12,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6
34,190.19,2023,6,22,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
24,308.03,2023,9,14,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
37,284.41,2024,11,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
27,981.54,2025,1,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4
19,230.42,2023,12,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
69,148.47,2025,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
59,459.27,2024,9,12,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3
62,951.55,2023,11,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5
48,486.35,2024,6,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7
66,915.19,2025,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
18,342.63,2024,5,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
35,858.91,2023,8,18,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
45,48.91,2024,8,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8
28,169.5,2023,7,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
19,930.42,2024,12,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5
18,684.3,2024,4,23,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5
29,542.12,2023,3,12,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5
68,627.0,2023,9,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7
58,611.21,2023,5,10,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
24,864.07,2024,5,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5
24,456.57,2024,3,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5
24,526.89,2023,7,14,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5
70,271.75,2023,9,21,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8
23,62.13,2024,9,28,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
50,291.39,2023,9,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
58,158.54,2024,11,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7
30,622.02,2023,7,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4
56,448.17,2024,7,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4
58,121.14,2024,1,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8
63,227.67,2023,12,21,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8
20,318.25,2023,12,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
22,286.55,2025,2,23,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
23,997.54,2024,3,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
60,164.86,2024,3,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7
42,530.54,2023,11,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
26,632.39,2024,10,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3
20,384.81,2023,6,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3
44,755.77,2024,10,10,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
69,144.51,2023,6,29,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
67,759.53,2025,2,12,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
52,489.93,2023,12,23,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
32,779.0,2025,1,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
31,386.28,2024,1,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
51,858.91,2024,10,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8
66,999.5,2024,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7
33,257.27,2024,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
58,521.94,2024,9,21,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4
65,281.27,2023,6,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
37,661.38,2024,1,14,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5
57,998.7,2023,10,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3
32,945.89,2024,1,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8
24,169.63,2025,2,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
21,982.34,2023,3,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8
32,114.2,2024,6,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
60,518.31,2024,7,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
32,687.37,2023,11,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3
30,141.58,2023,11,29,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5
63,241.81,2024,3,9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8
61,702.75,2023,11,29,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3
69,27.07,2023,5,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5
52,770.08,2024,5,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
61,445.89,2024,11,21,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
26,902.01,2024,6,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8
70,533.97,2024,7,20,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5
49,878.17,2024,12,29,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4
42,346.85,2024,1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5
69,957.1,2023,6,23,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8
37,73.19,2024,2,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4
41,282.52,2023,10,13,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6
32,491.92,2023,5,18,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
64,819.93,2023,11,16,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
39,35.93,2023,8,19,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
41,38.21,2024,7,13,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
23,16.35,2024,1,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
46,893.45,2024,8,22,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7
18,666.05,2023,10,20,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
19,25.24,2023,3,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6
39,21.64,2023,6,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
55,268.19,2023,5,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8
29,942.92,2024,2,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6
50,234.32,2023,12,29,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
68,304.31,2023,7,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7
41,977.3,2024,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4
38,930.92,2024,10,15,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8
69,599.55,2023,10,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
62,277.27,2023,12,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5
29,902.01,2024,8,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3
52,733.74,2023,12,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8
47,41.54,2024,9,17,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
38,957.31,2025,1,15,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7
56,889.79,2023,11,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8
65,75.68,2023,6,22,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6
58,695.95,2025,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
53,713.72,2024,7,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6
39,640.1,2025,2,19,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4
47,989.25,2023,7,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6
65,649.18,2024,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
61,194.12,2024,10,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6
48,705.93,2023,9,29,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
59,187.34,2024,9,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7
45,971.26,2025,1,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
54,594.06,2023,9,18,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6
60,891.22,2024,4,25,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3
70,384.6,2023,6,9,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8
41,612.66,2024,10,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5
28,308.68,2023,5,21,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3
63,81.03,2025,1,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4
69,909.43,2024,8,19,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
37,678.73,2023,3,21,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
62,676.21,2024,5,22,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8
65,238.17,2023,5,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6
29,84.49,2023,8,23,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3
31,501.41,2024,1,17,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3
31,544.49,2024,9,12,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6
20,368.35,2023,3,28,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5
20,175.81,2025,2,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
28,583.91,2023,3,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
61,282.29,2024,8,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
51,216.67,2023,6,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4
30,262.87,2024,7,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
34,746.69,2023,6,19,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8
18,379.76,2024,4,22,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7
68,637.02,2023,11,19,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5
67,859.25,2024,5,30,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7
44,382.97,2023,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
64,243.94,2024,8,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
24,795.17,2024,10,11,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6
20,518.38,2024,3,25,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4
23,514.61,2024,1,14,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2
46,846.69,2023,3,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
57,122.57,2024,11,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
38,562.89,2024,6,23,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5
29,634.68,2024,6,29,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
63,91.21,2023,6,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
28,20.56,2024,5,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4
31,761.57,2024,12,30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
70,480.91,2023,11,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
68,138.65,2024,8,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3
47,516.58,2025,1,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5
47,581.17,2023,9,18,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
59,732.01,2023,7,22,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4
28,649.36,2023,12,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7
44,677.37,2023,10,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
60,207.58,2023,7,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5
59,969.87,2023,9,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6
37,834.25,2023,4,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
44,557.1,2023,4,12,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5
43,161.34,2024,2,13,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8
40,763.75,2024,8,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8
20,343.97,2023,5,22,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3
42,652.17,2023,8,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8
69,287.77,2025,2,25,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4
25,949.4,2024,9,16,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
26,185.39,2024,11,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
24,939.44,2024,7,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7
68,890.86,2024,2,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3
54,854.28,2023,10,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3
64,945.77,2024,12,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3
26,397.83,2023,7,13,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6
24,121.63,2024,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
20,563.12,2023,5,19,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6
43,907.79,2024,6,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
36,471.04,2023,4,27,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6
47,8.34,2023,7,14,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
52,717.27,2024,3,23,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4
36,353.29,2024,9,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4
39,330.87,2024,6,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8
39,136.78,2023,6,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
46,306.8,2024,8,16,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
37,81.85,2023,3,17,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8
47,510.06,2023,3,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
20,260.8,2024,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2
26,370.74,2023,11,22,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3
62,482.39,2025,1,14,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7
29,894.34,2023,5,19,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3
